"հոգնածություն, կապտուկներ, գիրություն, այտուցված ոտքեր, երակների երևացող նշաններ",Վարիկոզ երակներ (Varicose Veins)
"մկանների թուլություն, կոկորդի կարծրություն, այտուցված համատեղություններ, քայլելու դժվարություն",Արթրիտ (Arthritis)
"փսխում, գլխացավ, մարմնի մեկ կողմի թուլություն, զգայական խանգարում",Պարալիզ (Հ脑ի արյունահոսություն)
"կոկորդի այրոց, դառը/թթու համ",Գաստրոեզոֆագեալ ռեֆլյուքս (GERD)
"հոդերի ցավ, փսխում, հոգնածություն, դեղն մաշկ, մուգ մեզ, սրտխառնոց, ախորժակի կորուստ, որովայնի ցավ, աչքերի դեղնություն",Հեպատիտ D
"հոգնածություն, կոկորդի ցավ, հազ, կոկորդի/մաստուլի ճնշում",Սովորական հարբուխ (Common Cold)
"փսխում, շնչահեղձություն, քրտնարտադրություն, կրծքավանդակի ցավ",Սրտային գրոհ (Heart Attack)
"հոդերի ցավ, փսխում, դեղն մաշկ, մուգ մեզ, սրտխառնոց, ախորժակի կորուստ, որովայնի ցավ, փորլուծություն, թեթև ջերմություն, աչքերի դեղնություն, մկանների ցավ",Հեպատիտ A
"կարմիր ցան, բարձր ջերմություն, փսխման պզուկ, կարմիր ցան քթի շուրջ",Իմպետիգո (Impetigo)
"շրթունքների ցավոտ փոսիկներ, փքվածք, բլիստերներ, ցավ",Ցրտային փոսիկ (Cold Sore)
"քոր, հանգույցային մաշկային ցան, փոփոխական երանգի տարածված բծեր",Միկոզ (Fungal Infection)
"հոգնածություն, հազ, բարձր ջերմություն, շնչահեղձություն, ընտանեկան պատմություն, լորձաթաղանթ",Բրոնխիալ ասթմա (Bronchial Asthma)
"փորկապություն, արտաթորության ժամանակ ցավ, արյունալի կղանք, մաշկի գրգռում",Դիմորֆիկ հեմորոյդներ (Dimorphic Hemmorhoids / Piles)
"հաճախակի և դիմադրողական ինֆեկցիաներ, դանդաղ աճ, աուտոիմուն հիվանդություններ",Նորածին իմունային անբավարարություն (Primary Immunodeficiency)
"փսխում, խորը աչքեր, փորլուծություն",Գաստրոէնտերիտ (Gastroenteritis)
"վերին որովայնի ցավ, սրտխառնոց, փսխում կանաչ-դեղին հեղուկով, սուր քրտնարտադրություն",Նիճիկի ռեֆլյուքս (Bile Reflux)
"այրոց, մարսողական խանգարումներ, հաճախ փսխում, կերակուրի դժվար անցում կոկորդով, վերին որովայնի անհանգստություն",Գաստրոեզոֆագեալ ռեֆլյուքս (Gastroesophageal Reflux Disease)
"ցնցումներ, ցրտահարություն, աչքերի խոնավություն",Ալերգիա (Allergy)
"մաշկի ցան, մաշկի կեղևացում, արծաթե փոշի, փոքր փոսիկներ եղունգներում, բորբոքային եղունգներ",Պսորիազ (Psoriasis)
"հիվանդության կամ դեղամիջոցի ռեակցիա՝ բարձր ջերմություն, գլխապտույտ, սրտի արագացում, գլխացավ, սրտխառնոց",Դեղամիջոցի ռեակցիա (Drug Reaction)
"հոգնածություն, մկանային ցավեր, կապտուկներ, կշռառազմ, այտուցված_ոտքեր, այտուցված_արյունատար_անոթներ, աչքի_շագանակագծի_առկա_անոթներ",Վարիքոզ անոթներ
"հոդացավ, փսխում, հոգնածություն, բարձր ջերմություն, դեղնավուն մաշկ, մուգ միզ, սրտխառնոց, ախորժակի կորուստ, որովայնի ցավ, աչքերի դեղնություն, սուր լյարդի անբավարարություն, կոմա, ստամոքսի արյունահոսություն",Հեպատիտ E
"հոգնածություն, տրամադրության փոփոխություններ, կշռի կորուստ, անհանգստություն, քրտնարտադրություն, լուծ, արագ սրտի տեմպ, չափից շատ սով, մկանային թուլություն, գրգռվողություն, աննորմալ պարբերականություն",Հիպերտիրեոզ
"ցրտահարություն, փսխում, հոգնածություն, կշռի կորուստ, հազ, բարձր ջերմություն, շնչահեղձություն, քրտնարտադրություն, ախորժակի կորուստ, թեթև ջերմություն, աչքերի դեղնություն, այտուցված լիմֆատիկ հանգույցներ, անզգայություն, խոռոչային թարախ, կրծքավանդակի ցավ, արյուն խոռոչում",Թուբերկուլյոզ
"ստամոքսի շարժումների ընթացքում ցավ, աղիքի ցավ, անուսի շրջանում ցավ, արյունահոսություն, անուսի գրգռվածություն",Դիմորզֆիկ հեմոռոիդներ (Պայլս)
"մաշկի ցան, պզուկ, քթամուտքի շուրջ կարմիր հանածո, դեղնավուն կեղև, ջրաթափանց",Իմպետիգո
"ցրտահարություն, փսխում, հոգնածություն, բարձր ջերմություն, գլխացավ, սրտխառնոց, կիզածություն, որովայնի ցավ, տոքսիկ տեսք (տիֆոս), որովայնի ցավ",Տիֆոիդ
"հոգնածություն, մկանային ցավեր, կապտուկներ, կշռառազմ, այտուցված_ոտքեր, այտուցված_արյունատար_անոթներ, աչքի_շագանակագծի_առկա_անոթներ",Վարիքոզ անոթներ
"գլխացավ, կրծքավանդակի ցավ, գլխապտույտ, հավասարակշռության կորուստ, ուշադրության պակաս",Արյան բարձր ճնշում
"մկանային նահանջ, կոկորդի գորշակի մեջ հատվածներ, բարձր ջերմություն, զուգահեռական սեռական հարաբերություններ",ԱԻDS
"շարունակական հազ, դող, ցրտահարություն, աչքերի հոսող արցունք",Ալերգիա
"հոդացավ, փսխում, հոգնածություն, բարձր ջերմություն, դեղնավուն մաշկ, մուգ միզ, սրտխառնոց, ախորժակի կորուստ, որովայնի ցավ, աչքերի դեղնություն, սուր լյարդի անբավարարություն, կոմա, ստամոքսի արյունահոսություն",Հեպատիտ E
"մաշկի ցան, բարձր ջերմություն, պզուկ, քթամուտքի շուրջ կարմիր հանածո, դեղնավուն կեղև, ջրաթափանց",Իմպետիգո
"շարունակական հազ, ցրտահարություն, հոգնածություն, հազ, գլխացավ, այտուցված լիմֆատիկ հանգույցներ, անզգայություն, խոռոչային թարախ, կոկորդի գրգռվածություն, աչքերի կարմրություն, սինուսների ճնշում, քթային հոսք, շնչառության խցանում, կրծքավանդակի ցավ, հոտառության կորուստ, մկանային ցավ",Հաճախակի ցուրտ (կոնգեստիվ)
"փսխում, որովայնի ցավ, ստամոքսի այտուց, որովայնի ընդլայնում, ալկոհոլ օգտագործման պատմություն, հեղուկի ավելացում",Ալկոհոլային Հեպատիտ
"մաշկի ցան, հոդացավ, մաշկի թափթփվածություն, արծաթագույն փոշի, մատների փոքր խորշեր, բորբոքային եղունգներ",Փսորիազ
"շատ հազում եմ և փռշտում, աչքերս ցավում և արցունքոտ են, գլխացավ ունեմ",Ալերգիա
"հոգնածություն, հազ, բարձր ջերմություն, շնչահեղձություն, ընտանեկան պատմություն, լորձաթարախ",Բրոնխիալ ասթմա
"շարունակական հազ, դող, ցրտահարություն, աչքերի հոսող արցունք",Ալերգիա
"փսխում, թեքված աչքեր, ջրազրկում, լուծ",Գաստրոէնտերիտ
"հոգնածություն, կշռի կորուստ, անկում, անկանոն շաքարի մակարդակ, տեսողության աղավաղում և կեղծումը, կշռառազմ, չափից շատ սով, ախորժակի ավելացում, պոլիուրիա",Շաքարախտ
Թիրեոիդի լայնացում՝ թիրեոիդի լայնածավալ ընդլայնումը կարող է լյարդը սովորական չափից շատ մեծացնել (ձախ) և առաջացնել վառ նկատելի հորթակի նոկ (աջ),Գրաւս հիվանդություն
Թթվային վերադադար և որովայնի ցավ,Գաստրոէզոֆագեալ վերադադար հիվանդություն
"մաշկի ախտանիշներ, ոտքերի մանրէների մանրէներ, հոդացավ, պերիֆերիկ նյարդախտ",Կրայոգլոբուլինեմիա
"քոր, մաշկի ցան, որովայնի ցավ, այրոցով_միզարտադրություն, միզի արցունքային երևույթ",Դեղամիջոցի ռեակցիա
"հոգնածություն, դեղնավուն մաշկ, սրտխառնոց, ախորժակի կորուստ, ընտանեկան պատմություն",Հեպատիտ C
շատ քրտնարտադրություն և մարմնի հոտի փոփոխություն,Քրտնարտադրություն և մարմնի հոտ
"եթե ալերգիկ եք լատեքսին, կարող եք ունենալ ախտանիշներ լատեքսի շփումից կամ շնչառությունից",Լատեքսի ալերգիա
"շարունակական հազ, դող, ցրտահարություն, աչքերի հոսող արցունք",Ալերգիա
"փսխում, թեքված աչքեր, լուծ",Գաստրոէնտերիտ
"հոգնածություն, հազ, բարձր ջերմություն, շնչահեղձություն, ընտանեկան պատմություն, լորձաթարախ",Բրոնխիալ ասթմա
"փորկապություն, ստամոքսի շարժումների ընթացքում ցավ, անուսի շրջանում ցավ, արյունահոսություն, անուսի գրգռվածություն",Դիմորզֆիկ հեմոռոիդներ (Պայլս)
"հոդացավ, փսխում, հոգնածություն, բարձր ջերմություն, դեղնավուն մաշկ, մուգ միզ, ախորժակի կորուստ, որովայնի ցավ, աչքերի դեղնություն, սուր լյարդի անբավարարություն, կոմա, ստամոքսի արյունահոսություն",Հեպատիտ E
"քոր, փսխում, հոգնածություն, կշռի կորուստ, բարձր ջերմություն, դեղնավուն մաշկ, մուգ միզ",Դեղնախտ
"մաշկի ցան, թարախով լի պզուկներ, սև կետեր, կեղև",Պզուկ
"ցրտահարություն, փսխում, բարձր ջերմություն, քրտնարտադրություն, գլխացավ, սրտխառնոց, լուծ, մկանային ցավ",Մալարիա
"հոգնածություն, մկանային նահանջ, կապտուկներ, քաշի ավելացում, այտուցված ոտքեր, այտուցված արյունատար անոթներ, շագանակագույն երակներ ոտքերի կաղապարում",Վարիքոզ անոթներ
"աչքի մղձավանջ, մշուշոտ կամ թափանցիկ տեսողություն, գիշերվա տեսողության դժվարություն, լույսի նկատմամբ զգայունություն, նո՞ւթը կարդալու համար ավելի պայծառ լույսի պահանջ, լույսի շուրջ «հալո» երևույթներ, ակնոցի հաճախակի փոփոխություն, գույների խամրում կամ դեղնություն, կրկնակի տեսողություն մեկ աչքում",Ակնոցի մթագնում (Կատարակտ)
"հոդացավ, պարանոցային ցավ, ծնկների ցավ, ազդրի հոդերի ցավ, հոդերի այտուց, ցավոտ քայլում",Օստեոարթրիտ
"հոգնածություն, դեղնավուն մաշկ, փսխում, ախորժակի կորուստ, ընտանեկան պատմություն",Հեպատիտ C
"հետևի ցավ, քրոնիկ հազ, մկանների թուլություն, գլխապտույտ, հավասարակշռության կորուստ, պարանոցային ցավ",Պարանոցի սփոնդիլոզ
"շարունակական փռշտոց, ցրտահարություն, ցրտահարության զգացում, աչքերից արցունք",Ալերգիա
"քոր, փսխում, դեղնավուն մաշկ, փսխում, ախորժակի կորուստ, որովայնի ցավ, աչքերի դեղնություն",Երկարատև խոլեստազ
"գլխացավ, կրծքավանդակի ցավ, գլխապտույտ, հավասարակշռության կորուստ, ուշադրության պակաս",Արյան բարձր ճնշում
"քոր, հոգնածություն, անտարբերություն, դեղնավուն մաշկ, մուգ միզ, ախորժակի կորուստ, որովայնի ցավ, դեղին միզ, աչքերի դեղնություն, հոգնածության զգացում, արյան փոխներարկում, չստերիլ ներարկումներ",Հեպատիտ B
"առաջին ախտանիշները հայտնվում են երիտասարդ տարիքից՝ մեծահասակների սկզբին, կուտակողական վարք, շատ իրեր հավաքել, դժվարություն ազատվել իրերից, անհատական և սոցիալական խնդիրներ",Կուտակումային խանգարում
"քոր, մաշկի ցան, որովայնի ցավ, միզի մեջ փոքր կարմիր կետեր",Դեղամիջոցի ռեակցիա
"քոր, մաշկի ցան, հանգույցային մաշկային ժապավեններ, դիսխրոմիկ հատվածներ",Միկոզային ինֆեկցիա
"կարմրավուն կամ մանուշակագույն օվալաձև մաշկային հատվածներ, աստիճանաբար սպիտակ լույսի կենտրոն, կծիկային հատվածներ, մաշկի հաստություն, ամրություն, փայլուն",Մորպեա
"սուր ցավ ատամի քաշումից հետո, արյան կլեպի մասնակի կամ ամբողջական կորուստ, տեսանելի ոսկոր, ցավ, որը տարածվում է այտ, աչք, դիմային թումբ",Արտամատի չոր խոռոչ (Dry Socket)
"մկանային նահանջ, կոկորդային հատվածի լորձաթաղանթային հատվածներ, բարձր ջերմություն",ԱԻDS
"կրծքի փափուկ կամ կոշտ հյուսվածքային հանգույց, կրծքի չափի և ձևի փոփոխություն, կրծքի լորձաթաղանթային արտահոսք",Կասկածելի կրծքագեղձի հանգույցներ
"հոգնածություն, քաշի ավելացում, սառը ձեռքեր և ոտքեր, տրամադրության փոփոխություն, թուլություն, այտուցված դեմք և աչքեր, մեծացած թիրեոիդ, կոշտ եղունգներ, այտուցված վերջույթներ, դեպրեսիա, տագնապ, պարբերականություն խանգարում",Հիպոթիրեոզ
"մարսողական խանգարումներ, գլխացավ, մշուշոտ տեսողություն, չափազանց մեծ սով, պարանոցի կոշտություն, դեպրեսիա, տագնապ, տեսողական խանգարումներ",Միգրեն
"մկանային թուլություն, պարանոցի կոշտություն, հոդերի այտուց, շարժումների կոշտություն, ցավոտ քայլում",Արթրիտ
"մաշկի ցան, բարձր ջերմություն, թարախային փլուզում, քթի շուրջ կարմիր խոց, դեղնավուն կեղև",Իմպետիգո
"հոգնածություն, քոր, անտարբերություն, բարձր ջերմություն, գլխացավ, ախորժակի կորուստ, թեթև ջերմություն, այտուցված լիմֆատիկ հանգույցներ, հոգնածության զգացում, կարմիր կետեր",Ճաղճի փորփոր (Chicken Pox)
"22q11.2 դելեցիոն համախտանիշի ախտանիշներ՝ սրտի ղողանջ, կապտավուն մաշկ, հաճախակի վարակներ, դեմքի բնորոշ հատկություններ, բերանի կափարիչի բացթողում, դանդաղ աճ, սնուցման դժվարություն, շնչառական խնդիրներ, մկանային տոնուսի խանգարում, լեզվական դանդաղացում, ուսուցման դժվարություններ, վարքային խնդիրներ",Digeorge Syndrome
"Վերջին շրջանում հաճախ այրոց եմ զգում կոկորդում, հատկապես ուտելուց հետո։ Երբեմն կրծքավանդակում սուր այրող զգացում եմ ունենում և բերանում թթվային համ։",գաստրոէզոֆագեալ ռեֆլյուքսային հիվանդություն
"հոդացավ, փսխում, հոգնածություն, մաշկի դեղնություն, մգեցած մեզ, սրտխառնոց, ախորժակի կորուստ, որովայնային ցավ, աչքերի սպիտակուցների դեղնացում",հեպատիտ D
"Վերջին օրերին ինձ շատ հոգնած ու հիվանդ եմ զգում։ Կոկորդս ցավում է, հազ ունեմ, մարմինս ցավում է, և գրեթե ամեն ինչից արագ հոգնում եմ։ Մաշկս քոր է գալիս, քիթս խցանված է, և ընդհանուր վատառողջություն ունեմ։",մրսածություն
"փսխում, շնչահեղձություն, ուժեղ քրտնարտադրություն, կրծքավանդակի ցավ",սրտամկանի ինֆարկտ
"հոդացավ, փսխում, մաշկի դեղնացում, մգեցած մեզ, սրտխառնոց, ախորժակի կորուստ, որովայնային ցավ, աչքերի սպիտակների դեղնացում",հեպատիտ A
"ըմպանի ցավ, բերանի չորություն, բարձր ջերմություն, ուժեղ անհարմարություն",տոնզիլիտ
"սրտխառնոց, հոգնածություն, թեթև սառնաշաքիլ",թեթև վիրուսային վարակ
"ուժեղ գլխացավ, սրտխառնոց, լույսի նկատմամբ գերզգայունություն",միգրեն
"ոտքերի ցավ, այտուցվածություն, սաստիկ ցավ քայլելիս",երակային անբավարարություն
"բարձր ջերմություն, մկանային ցավ, հազ, ընդհանուր թուլություն",գրիպ
"կրծքավանդակի սուր ցավ, սրտխառնոց, շնչահեղձություն",սրտի իշեմիկ հիվանդություն
"մաշկի կարմիր բշտիկներ, քոր, այտուց",ալերգիկ դերմատիտ
"որովայնային ցավ, լուծ, ջրազրկում",աղիքային վարակ
"ցավոտ միզում, հաճախամիզություն",միզուղիների վարակ
"ուժեղ հազ, խորխ, շնչահեղձություն",թոքաբորբ
"քոր ունեցող մաշկ, գունափոխված բծեր",սնկային վարակ
"կոկորդի ցավ, հազ, թուլություն",ֆարինգիտ
"սրտխառնոց, փսխում, ջերմություն, որովայնային ցավ",գաստրոէնտերիիտ
"աչքերի կարմրություն, քոր, արցունքահոսություն",ալերգիկ կոնյուկտիվիտ
"ճնշող կրծքավանդակի ցավ, արագ սրտխփոց",սրտի անբավարարություն
"ցավոտ, կարմիր, այտուցված մաշկի օջախ",ծելյուլիտ
"շնչահեղձություն, օդի պակասի զգացում",ասթմա
"սառնաշաքիլ, սարսուռ, ջերմություն",վարակային տենդ
"սրտխառնոց, թուլություն, գլխապտույտ",հիպոգլիկեմիա
"բերանի խոցեր, լեզվի ցավ",ստոմատիտ
"ուժեղ լուծ, ջրազրկում, որովայնային ցավ",դիարեա
"կրծքավանդակի ցավ, հազ, լորձային խորխ",բրոնխիտ
"հոդացավ, դող, բարձր ջերմություն",ռևմատոիդ արթրիտ
"աչքի ցավ, տեսողության մշուշում, լուսազգայունություն",ուվեիտ
"կոկորդի սաստիկ ցավ, կուլ տալու դժվարություն",տոնզիլոֆարինգիտ
"բերանի չորություն, գլխապտույտ",ջրազրկում
"սրտխառնոց, փսխում, դող, ջերմություն",սննդային թունավորում
"սաստիկ գլխացավ, պարանոցի ցավ",մենինգիտ
"մաշկի ցավոտ բշտիկներ, թարախային բնույթ",ֆուրունկուլոզ
"մշտական հազ, շնչահեղձություն, լորձի արտադրություն",քրոնիկ թոքային հիվանդություն
"քորով ցան, կարմիր բծեր",ալերգիկ ռեակցիա
"թուլություն, մկանային ցավ, քթային խցանում",վիրուսային վարակ
"գլխապտույտ, տեսողության խանգարում",վերտիգո
"որովայնային սուր ցավ, գազեր, փքվածություն",աղիքային խանգարում
"հոդերի կարկամություն, ցավ, այտուց",օստեոարթրիտ
"բարձր ջերմություն, ուժեղ հազ, շնչահեղձություն",թոքաբորբ
"սրտխառնոց, փսխում, որովայնային ցավ",գաստրոենտերիտ
"աչքերի կարմրություն, այրոց, արցունքահոսություն",կոնյուկտիվիտ
"ցավոտ, այտուցված, կարմրած հոդեր",գութ
"կոկորդի ցավ, քթի խցանում, հազ",վերին շնչուղիների վարակ
"ուժեղ սրտխառնոց, անընդհատ փսխում",գաստրիկ տոքսիկոզ
"կրծքավանդակի սուր ցավ, շնչահեղձություն",պլևրիտ
"մարմնի ցավեր, մկանային ցավ, ջերմություն",գրիպ
"հոդացավ, այտուց, կարմրություն",արթրիտ
"փորկապություն, ցավ աղիքային շարժումների ժամանակ, ցավ հետանցքի շրջանում, արյունային արտազատում",դիմորֆ հեմոռոյ (հեմոռոյ)
"հոդացավ, փսխում, հոգնածություն, բարձր ջերմություն, մաշկի դեղնություն, միզի մգեցում, ախորժակի կորուստ, որովայնային ցավ, աչքերի սպիտակների դեղնացում",հեպատիտ E
"մաշկի քոր, փսխում, հոգնածություն, քաշի կորուստ, բարձր ջերմություն, դեղնավուն մաշկ, մգեցած մեզ",դեղնախտ
"մաշկի ցան, թարախով լցված բշտիկներ, սև կետեր, մաշկի կոպտություն",ակնե
"սարսուռ, փսխում, բարձր ջերմություն, քրտնարտադրություն, գլխացավ, սրտխառնոց, մկանային ցավ",մալարիա
"փսխում, մազաթափություն, լուծ, մաշկի քոր",դեղորայքային կողմնակի ռեակցիա
"բերանի ցավոտ խոցեր, այրոց, ուտելու դժվարություն",բերանի մակերիկամային բորբոքում
"պարանոցի կարկամություն, բարձր ջերմություն, ուժեղ գլխացավ, սրտխառնոց",մենինգիտ
"գլխացավ, պարանոցի ցավ, գլխապտույտ, բարձր ճնշում",հիպերտոնիա
"հազ, կոկորդի ցավ, թեթև ջերմություն, քթահոսություն",վերին շնչուղիների վարակ
"որովայնային ցավ, փքվածություն, գազեր",աղիքային դիսֆունկցիա
"աչքի կարմրություն, քոր, արցունք",կոնյուկտիվիտ
"կրծքավանդակի ցավ, սրտխառնոց, շնչահեղձություն",սրտի իշեմիկ հիվանդություն
"սրտխառնոց, լուծ, որովայնային ցավ, ջերմություն",գաստրոէնտերիիտ
"ուժեղ հազ, խորխ, շնչահեղձություն",թոքաբորբ
"մաշկի գունափոխված բծեր, քոր",սնկային մաշկային վարակ
"քթի խցանում, դեմքի ճնշող ցավ, գլխացավ",սինուսիտ
"բարձր ջերմություն, քայլելիս ցավոտություն, հոդերի բորբոքում",ռևմատոիդ արթրիտ
"սրտխառնոց, գլխապտույտ, թուլություն",հիպոգլիկեմիա
"մարմնի ցավեր, թուլություն, մկանային ցավ, քիթ-կոկորդի գրգռվածություն",վիրուսային վարակ
"փսխում, սրտխառնոց, գլխապտույտ",գաստրիկ գրգռում
"ցավոտ միզում, հաճախամիզություն",միզուղիների վարակ
"աչքի ցավ, տեսողության մշուշում, լուսազգայունություն",ուվեիտ
"կոկորդի ցավ, կուլ տալուց դժվարություն, բարձր ջերմություն",տոնզիլոֆարինգիտ
"բերանի չորություն, թուլություն, գլխապտույտ",ջրազրկում
"փսխում, սրտխառնոց, դող, ջերմություն",սննդային թունավորում
"ուժեղ գլխացավ, պարանոցի կարկամություն",մենինգիտ
մաշկի բորբոքված թարախային բշտիկներ,ֆուրունկուլոզ
"խոր հազ, լորձային խորխ, շնչահեղձություն",բրոնխիտ
"մաշկի քոր, կարմիր բծեր",ալերգիկ ռեակցիա
"սրտխառնոց, փսխում, որովայնային ցավ",գաստրոէնտերիիտ
"ուժեղ գլխացավ, լուսազգայունություն, սրտխառնոց",միգրեն
"կոկորդի ցավ, քթի խցանում, հազ",վերին շնչուղիների վարակ
"հոդերի ցավ և այտուց, շարժման սահմանափակում",օստեոարթրիտ
"աչքի կարմրություն, այրոց",կոնյուկտիվիտ
"կրծքավանդակի ծանրություն, սուր ցավ, շնչահեղձություն",պլևրիտ
"անընդհատ հազ, խորխ, շնչահեղձություն",քրոնիկ թոքային հիվանդություն
"մարմնի ցավեր, չափավոր ջերմություն",վիրուսային վարակ
"բերանի խոցիկներ, լեզվի ցավ",ստոմատիտ
"ուժեղ գլխապտույտ, անհավասարակշռություն",վերտիգո
"որովայնի սուր ցավ, լուծ",աղիքային վարակ
"հոդերի ուժեղ ցավ, այտուց",գութ
"աչքերի ցավ, մշուշոտ տեսողություն",ակնային բորբոքում
"կոկորդի ցավ, գլխացավ, ջերմություն",ֆարինգիտ
"մաշկի կարմիր բշտիկավոր ցան, քոր",եղնձախոտ (ուռտիկարիա)
"ուժեղ կուլ տալու դժվարություն, սաստիկ ցավ, ջերմություն",սուր տոնզիլիտ
"ընդհանուր թուլություն, սրտխաբություն, քրտնարտադրություն",հիպոգլիկեմիա
"քթի խցանում, գլխացավ, դեմքի ցավ",սինուսիտ
"կրծքավանդակի սուր ցավ, շնչահեղձություն",սրտի անբավարարություն
"Որոշ մարդկանց մոտ ցանկացած քանակությամբ ծխախոտի օգտագործումը շատ արագ առաջացնում է կախվածություն։ Դուք կարող եք ունենալ ուժեղ ցանկություն մշտապես կրկին ծխելու, դժվարություն՝ ծխելը դադարեցնելու փորձերի ժամանակ, նյարդայնություն, անհանգստություն և հեռացում ընկերներից կամ ընտանիքից, քանի որ չեք կարող ծխել այդ իրավիճակներում։",նիկոտինային կախվածություն
"անընդհատ փռշտոց, սարսուռ, հոգնածություն, հազ, բարձր ջերմություն, գլխացավ, քթահոսություն, թուլություն, քրտնարտադրություն, քթային հոսք, խցանում, կրծքավանդակի ցավ, հոտառության կորուստ, մկանային ցավ",մրսածություն
"մաշկի ցան, բարձր ջերմություն, բշտիկներ, քթի շուրջ կարմիր խոցեր, դեղին կեղևային արտահոսք",իմպետիգո
"սարսուռ, հոգնածություն, հազ, բարձր ջերմություն, շնչահեղձություն, քրտնարտադրություն, ընդհանուր թուլություն, կրծքավանդակի ցավ, արագ սրտխփոց, ժանգագույն խորխ",թոքաբորբ
"փորկապություն, աղիքային շարժումների ցավ, հետանցքի ցավ, արյունային արտազատում, հետանցքի գրգռվածություն",հեմոռոյ
"կոկորդի ցավ, հազ, քթի խցանում, թեթև ջերմություն",վերին շնչուղիների վարակ
"կրծքավանդակի սուր ցավ, շնչահեղձություն, սրտխառնոց",սրտի իշեմիկ հիվանդություն
"խորը հազ, խորխ, կրծքավանդակի ցավ, ջերմություն",բրոնխիտ
"սաստիկ ցավոտ կարմիր մաշկային հատված, այտուց, տաքություն",ծելյուլիտ
"բերանի խոցեր, այրոց, ցավ",ստոմատիտ
"հոդերի ցավ, այտուց, կարմրություն",արթրիտ
"աչքերի կարմրություն, քոր, արցունքահոսություն",կոնյուկտիվիտ
"փսխում, սրտխառնոց, ջերմություն",գաստրոէնտերիիտ
"ուժեղ հազ, շնչահեղձություն, կրծքավանդակի ցավ",թոքաբորբ
"մաշկի գունափոխված բծեր, չորություն, քոր",սնկային վարակ
"մարմնի ցավեր, թուլություն, քթային գրգռվածություն",վիրուսային վարակ
"կոկորդի ցավ, կուլ տալու դժվարություն, ջերմություն",տոնզիլիտ
"գլխապտույտ, տեսողության խանգարում, անհավասարակշռություն",վերտիգո
"սրտխառնոց, լուծ, որովայնային ցավ",աղիքային վարակ
"քթի խցանում, ճնշող դեմքի ցավ, գլխացավ",սինուսիտ
"ցավոտ, այտուցված հոդեր",գութ
"սրտխառնոց, գլխապտույտ, թուլություն",հիպոգլիկեմիա
"մաշկի քոր, կարմիր բծեր, այտուց",ալերգիկ ռեակցիա
"կրծքավանդակի ծանրություն, շնչահեղձություն",պլևրիտ
"մշտական հազ, խորխ, շնչահեղձություն",քրոնիկ բրոնխիտ
"բերանի չորություն, գլխապտույտ, թույլություն",ջրազրկում
"ուժեղ գլխացավ, լուսազգայունություն, սրտխառնոց",միգրեն
"որովայնային սուր ցավ, գազեր, անկանոն աղիքային շարժումներ",աղիքային դիսֆունկցիա
մաշկի բորբոքված թարախային բշտիկներ,ֆուրունկուլոզ
"սրտխառնոց, փսխում, դող, ջերմություն",սննդային թունավորում
"աչքերի կարմրություն, այրոց, ջրահոսություն",ալերգիկ կոնյուկտիվիտ
"քթի խցանում, հազ, թեթև ջերմություն",վերին շնչուղիների վարակ
"հոդերի կարկամություն, ցավ, այտուց",օստեոարթրիտ
"ուժեղ սրտխառնոց, անընդհատ փսխում",գաստրիկ գրգռում
"սարսուռ, սաստիկ մարմնի ցավեր, բարձր ջերմություն",վիրուսային վարակ
"կքնածություն, մկանային ցավ, ջերմություն",գրիպ
"կուլ տալու դժվարություն, սուր կոկորդի ցավ",տոնզիլոֆարինգիտ
"մշուշոտ տեսողություն, աչքի ցավ",ունկային բորբոքում
"կրծքավանդակի սուր ցավ, շնչահեղձություն",սրտային անբավարարություն
"լուծ, ջրազրկում, որովայնային ցավ",դիարեա
"քոր, կարմիր բծեր, այտուց",ալերգիկ դերմատիտ
"ուժեղ գլխացավ, պարանոցի կարկամություն",մենինգիտ
"բերանի մեջ սպիտակաշերտ բծեր, ցավ",բերանի կանդիդիազ
"ցավոտ միզում, հաճախամիզություն",միզուղիների վարակ
"փսխում, սրտխառնոց, գլխապտույտ",գաստրոէնտերիտ
"աչքի այտուց, կարմրություն, ցավ",բլեֆարիտ
"անընդհատ հազ, խորխ, շնչահեղձություն",քրոնիկ թոքային հիվանդություն
"ջերմություն, մկանային ցավ, թուլություն",վիրուսային վարակ
"կրծքավանդակի սուր ցավ, շնչահեղձություն",պլևրիտ
"շարունակական փռշտոց, դող, սարսուռ, աչքերի ջրոտում, ալերգիա",Ալերգիա
"փորկապություն, ցավ արտազատման պահին, ցավ անուսի շրջանում, արյունային արտազատում, անուսի գրգռում",Դիմորֆիկ հեմոռոյ (Պիլես)
"փսխում, հոգնածություն, անհանգստություն, քրտնարտադրություն, գլխացավ, տեսողության աղավաղում, չափից ավելի սով, շրթունքների չորություն և ծակծկոց, խոսքի անհստակություն, գրգռվածություն, սրտխփոց",Հիպոգլիկեմիա
"փսխում, հոգնածություն, բարձր ջերմություն, դեղնավուն մաշկ, մուգ մեզ, սրտխառնոց, ախորժակի կորուստ, որովայնային ցավ, աչքերի դեղնություն, սուր լյարդային անբավարարություն, կոմա, ստամոքսային արյունահոսություն",Հեպատիտ E
"կրծքի այրոցի ախտանշաններ՝ սննդից հետո առաջացող այրող ցավ կրծքում, ցավ, որը վատանում է պառկելու կամ առաջ թեքվելու ժամանակ, դառն կամ թթու համ բերանում",Կրծքավառություն (Heartburn)
